"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"3134","22) Effects of Cost Sharing on Ophthalmic Care Utilization in the Affordable Care Act Marketplace.","Jeremy B Hatcher","Jennifer Lindsey","Ophthalmic epidemiology",2023,"Jeremy","male",99,45294,"Jennifer","female",98,88317
"3135","23) Distribution of Astigmatism among School Children Who Fail Vision Screening in South India.","Saara Krishnamurthy","Anuradha Narayanan","Ophthalmic epidemiology",2023,"Saara","female",95,492,"Anuradha","female",86,1570
"3136","24) Epidemiology of Eye Cancer in Cali, Colombia: A 55-Year Study.","Katherine Vega-Escobar","Luis Eduardo Bravo","Ophthalmic epidemiology",2023,"Katherine","female",99,15804,"Luis","male",99,120090
"3137","26) Anxiety in Patients with Neovascular Age-related Macular Degeneration.","Orly Weinstein","Rachel Shemesh","Ophthalmic epidemiology",2023,"Orly","female",61,514,"Rachel","female",98,41104
"3138","27) A Review of the Published Literature in Global Population-Based Studies of Childhood Blindness and Vision Impairment.","Ramona Bashshur","Matthew Dunn","Ophthalmic epidemiology",2023,"Ramona","female",98,9990,"Matthew","male",100,51412
"3139","28) Periodic Trends in Internet Searches for Ocular Symptoms in the US.","Isdin Oke","Ankoor S Shah","Ophthalmic epidemiology",2023,"Isdin","male",75,4,"Ankoor","male",100,18
"3140","29) Racial and Ethnic Disparities in Dry Eye Diagnosis and Care.","David Cui","Esen Karamursel Akpek","Ophthalmic epidemiology",2023,"David","male",99,381770,"Esen","female",74,1289
"3141","30) Comparison of Photographic Screening Methods for Diabetic Retinopathy - A Meta-analysis.","William Yan","Robert P Finger","Ophthalmic epidemiology",2023,"William","male",99,67797,"Robert","male",99,145540
"3142","31) Intravitreal Injection Rates for Neovascular Age-Related Macular Degeneration in Australia During the 2020 COVID-19 Lockdowns.","Sachin Phakey","Lyndell L Lim","Ophthalmic epidemiology",2023,"Sachin","male",100,17232,"Lyndell","male",52,54
"3143","32) Cataract Phacoemulsification in People with Dementia: Characterization and Outcomes.","Nathan C Grove","Jennifer L Patnaik","Ophthalmic epidemiology",2023,"Nathan","male",99,29365,"Jennifer","female",98,88317
"3144","34) Refractive Errors and Their Associated Factors in Schoolchildren: A Structural Equation Modeling.","Hassan Hashemi","Akbar Fotouhi","Ophthalmic epidemiology",2023,"Hassan","male",98,52735,"Akbar","male",99,3572
"3145","35) Association of Central Retinal Arteriolar and Venular Equivalents with Brain-aging and Macular Ganglion Cell-inner Plexiform Layer Thickness.","Adam J Paulsen","Karen J Cruickshanks","Ophthalmic epidemiology",2023,"Adam","male",99,101750,"Karen","female",96,51469
"3146","36) Geographic Representation of Authorship in Ophthalmic Research from Low- and Middle-Income Countries.","Ramoncito L Caleon","Jacquelyn Jetton O'Banion","Ophthalmic epidemiology",2023,"Ramoncito","male",95,37,"Jacquelyn","female",100,16227
"3147","37) Erythropoiesis-Stimulating Agents and the Risk of Vision-Threatening Diabetic Retinopathy.","Jonathan C Tsui","Brian L VanderBeek","Ophthalmic epidemiology",2023,"Jonathan","male",99,84386,"Brian","male",99,69588
"3148","38) Non-Cycloplegic and Cycloplegic Autorefraction with Retinomax: An Agreement Study in Preschoolers in Los Angeles, California.","Jack Benjamin Margines","Anne Louise Coleman","Ophthalmic epidemiology",2023,"Jack","male",97,59917,"Anne","female",98,48855
"3149","39) Opium Use and the Risk of Cataract: a Hospital-based, Group-matched, Case-control Study in Iran.","Soheil Mehmandoost","Hamid Sharifi","Ophthalmic epidemiology",2023,"Soheil","male",98,1579,"Hamid","male",98,26455
"3150","40) Visit Adherence and Visual Acuity in Study of COmparative Treatments for REtinal Vein Occlusion 2 (SCORE2).","Brian L VanderBeek","Ingrid U Scott","Ophthalmic epidemiology",2023,"Brian","male",99,69588,"Ingrid","female",98,20882
"3151","41) Understanding the Role of Gender in Trichiasis Case Finding in Tanzania.","Elizabeth Kishiki","Robert Geneau","Ophthalmic epidemiology",2023,"Elizabeth","female",99,44677,"Robert","male",99,145540
"3152","43) Vision Impairment among Children in South India: Results from a Large-Scale School Eye Screening.","Subhiksha Rangavittal","Anuradha Narayanan","Ophthalmic epidemiology",2023,"Subhiksha","female",100,24,"Anuradha","female",86,1570
"3153","44) Colombian ocular infectious epidemiology study (COIES): presumed ocular tuberculosis incidence and sociodemographic characterization, 2015-2020.","Carlos Cifuentes-González","Alejandra de-la-Torre","Ophthalmic epidemiology",2023,"Carlos","male",99,174998,"Alejandra","female",98,18508
"3154","45) Impact of the Affordable Care Act on Glaucoma Severity at First Presentation.","Sayuri Sekimitsu","Nazlee Zebardast","Ophthalmic epidemiology",2023,"Sayuri","female",98,607,"Nazlee","female",76,21
"3155","46) Patient Demand for Ophthalmologists in the United States: A Google Trends Analysis.","Sinan Akosman","David A Belyea","Ophthalmic epidemiology",2023,"Sinan","male",96,28316,"David","male",99,381770
"3156","47) Baseline, Impact and Surveillance Trachoma Prevalence Surveys in Burundi, 2018-2021.","Victor Bucumi","Rose Marie Gashikanyi","Ophthalmic epidemiology",2023,"Victor","male",99,78043,"Rose","female",80,5
"3157","48) The Definition-Dependent Nature of Myopia Prevalence: A Nationwide Study of 1.5 Million Adolescents.","Itay Nitzan","Alon Peled","Ophthalmic epidemiology",2023,"Itay","male",100,285,"Alon","male",96,825
"3158","49) Delayed or Forgone Healthcare Due to COVID-19 among Adults with Vision Impairment.","Anne B Kim","Bryce P Hwang","Ophthalmic epidemiology",2023,"Anne","female",98,48855,"Bryce","male",97,2854
"3159","50) The Vision Detroit Project: Integrated Screening and Community Eye-Health Education Interventions Improve Eyecare Awareness.","Anju Goyal","Mark S Juzych","Ophthalmic epidemiology",2023,"Anju","female",93,2023,"Mark","male",80,5
"3160","51) Predictors of Glucocorticoid Use for Acute Optic Neuritis in the United States, 2005-2019.","Lindsey B De Lott","Kevin A Kerber","Ophthalmic epidemiology",2023,"Lindsey","female",97,8007,"Kevin","male",99,140160
"3161","52) Antihypertensive Use and the Risk of Cataract in Patients with Hypertension: A Nationwide Case-control Study.","Hye Lim Yang","Sun-Young Jung","Ophthalmic epidemiology",2023,"Hye","female",80,172,"Sun-Young","female",83,12
"3162","53) Prevalence, Associated Factors, and Inter-Eye Differences of Refractive Errors in a Population-Based Japanese Cohort: The Tohoku Medical Megabank Eye Study.","Atsuya Miki","Masayuki Yamamoto","Ophthalmic epidemiology",2023,"Atsuya","male",100,28,"Masayuki","male",99,597
"3163","54) Analysis of Uveal Melanoma 5-Year Survival Rates by Medicaid Status: A Nationwide Analysis.","Eric J Kim","Leo A Kim","Ophthalmic epidemiology",2023,"Eric","male",99,121922,"Leo","male",95,37807
"3164","55) Prevalence and Causes of Visual Impairment and Blindness in Elderly Population; an Urgent Geriatric Health Issue: Tehran Geriatric Eye Study (TGES).","Hassan Hashemi","Abbasali Yekta","Ophthalmic epidemiology",2023,"Hassan","male",98,52735,"Abbasali","male",98,55
"3165","56) Comparing Generalized Estimating Equation and Linear Mixed Effects Model for Estimating Marginal Association with Bivariate Continuous Outcomes.","Mingyi Li","Xiangrong Kong","Ophthalmic epidemiology",2023,"Mingyi","male",60,30,"Xiangrong","male",70,10
"3166","57) Trends in Volume and Charges of Retinal Tear Patients in the Emergency Department.","Kamil Taneja","Urvish K Patel","Ophthalmic epidemiology",2023,"Kamil","male",97,35219,"Urvish","male",100,132
"3167","59) Prevalence and Patterns of Refractive Errors in Children and Young Adults in an Urban Region in South India: the Hyderabad Eye Study.","Krupa Philip","Jaya Sowjanya Siddireddy","Ophthalmic epidemiology",2023,"Krupa","female",82,384,"Jaya","male",51,3957
"3168","60) COUNTY-LEVEL ANALYSIS OF EYE EXAM ACCESS AND UTILIZATION IN THE UNITED STATES.","Anshul Bhatnagar","Masih Ahmed","Ophthalmic epidemiology",2023,"Anshul","male",95,2711,"Masih","male",94,368
"3169","61) Prevalence of Trachoma following Implementation of the SAFE Strategy in Three Local Government Areas of Taraba State, North Eastern Nigeria.","Francisca Olamiju","Caleb D Mpyet","Ophthalmic epidemiology",2023,"Francisca","female",98,5634,"Caleb","male",100,6757
"3170","62) Subjective Wellbeing, Work Performance and Lived Experience of Zanzibari Women Entrepreneurs with Uncorrected Functional Presbyopia: A Pre-Post Mixed-Methods Study.","Ving Fai Chan","Fatma Omar","Ophthalmic epidemiology",2023,"Ving","male",69,29,"Fatma","female",97,21630
"3171","63) Increased Number and Severity of Open Globe Injuries during COVID-19 Stay-at-home Orders.","Marika Yumang","Alison H Skalet","Ophthalmic epidemiology",2023,"Marika","female",98,12042,"Alison","female",93,14178
"3172","64) Impact of Community Eye Clinics (CEC) on Specialist Eye Clinic Referrals.","Koh Yunqi","Wong Hon Tym","Ophthalmic epidemiology",2023,"Koh","male",83,734,"Wong","male",68,2486
"3173","65) Outcomes and Risk Factors for Complications in Cataract Patients with Hepatitis C Virus Infection.","Karen L Christopher","Cristos Ifantides","Ophthalmic epidemiology",2023,"Karen","female",96,51469,"Cristos","male",99,78
"3174","67) Impact of Fellowship Training on Practice Patterns of Glaucoma Surgeons Treating Medicare fee-for-service Beneficiaries.","Ryan L Freedman","Bret A Hughes","Ophthalmic epidemiology",2023,"Ryan","male",99,64450,"Bret","male",98,1407
"3175","69) Refractive Error in a Chinese Population with Type 2 Diabetes: A Report from the Fushun Diabetic Retinopathy Cohort Study.","Zhong Lin","Yuan Bo Liang","Ophthalmic epidemiology",2023,"Zhong","male",73,314,"Yuan","male",53,1747
"3176","70) The Diagnostic Value of Circulating VEGF in Diabetic Retinopathy in Asia: A Systematic Review and Meta-analysis.","Xiaobing Liu","Ran Meng","Ophthalmic epidemiology",2023,"Xiaobing","male",81,43,"Ran","male",65,1586
"3177","71) Comparison of Five Camera Systems for Capturing and Grading Trachoma Images.","Fahd Naufal","Sheila K West","Ophthalmic epidemiology",2023,"Fahd","male",98,4091,"Sheila","female",98,15031
"3178","72) Prevalence and Risk Factors of Major Depression in Patients with Diabetic Retinopathy in a Nationally Representative Survey.","Yicheng K Bao","Betty M Drees","Ophthalmic epidemiology",2023,"Yicheng","male",82,49,"Betty","female",98,16619
"3179","73) Association Between Three Atopic Triad and Retinal Vein Occlusion Risk: A Nationwide Population-Based Study.","Seongho Kim","Su Jeong Song","Ophthalmic epidemiology",2023,"Seongho","male",100,56,"Su","female",70,4242
"3180","74) Self-Reported Vision Impairment and Food Insecurity in the US: National Health Interview Survey, 2011-2018.","Priyanka Kumar","Varshini Varadaraj","Ophthalmic epidemiology",2023,"Priyanka","female",99,11412,"Varshini","female",95,161
"3181","75) Evaluating the Relationship between Neighborhood-Level Social Vulnerability and Patient Adherence to Ophthalmology Appointments.","Angelica C Scanzera","Sage J Kim","Ophthalmic epidemiology",2023,"Angelica","female",98,14919,"Sage","female",61,4250
"3182","76) Consumer Product-Related Pediatric Eye Injuries Treated in United States Emergency Departments.","Tiffany Chen","Gary A Smith","Ophthalmic epidemiology",2023,"Tiffany","female",98,18036,"Gary","male",99,34244
"3183","77) In-Depth Analysis of Incidence and Survival of Lacrimal Gland Malignancies in the United States of America from 1995 to 2018.","Mahmoud T KhalafAllah","Ahmad Samir Alfaar","Ophthalmic epidemiology",2023,"Mahmoud","male",99,28527,"Ahmad","male",98,61535
"3184","78) Prevalence and Dose Dependency Analysis of Pentosan Polysulfate Sodium Maculopathy.","Andrew M Philip","Daniel M Miller","Ophthalmic epidemiology",2023,"Andrew","male",99,82448,"Daniel","male",99,257742
"3185","79) Comparison of Three Handheld Fundus Cameras for Assessment of the Vertical Cup-To-Disk Ratio.","Jasmeet Saroya","Jeremy D Keenan","Ophthalmic epidemiology",2023,"Jasmeet","male",63,426,"Jeremy","male",99,45294
"3186","80) Trends in Endogenous Endophthalmitis in Rural and Urban Settings in the United States.","Aditya Uppuluri","Neelakshi Bhagat","Ophthalmic epidemiology",2023,"Aditya","male",99,19411,"Neelakshi","female",100,38
"3187","81) Use of Diuretics and Risk of Acute Angle Closure: A Case-Control Study.","Grace L Qiao","Mahyar Etminan","Ophthalmic epidemiology",2023,"Grace","female",80,5,"Mahyar","male",98,796
"3188","82) Baseline Prevalence of Trachoma in 21 Local Government Areas of Adamawa State, North East Nigeria.","Mohammed Dantani Adamu","Caleb D Mpyet","Ophthalmic epidemiology",2023,"Mohammed","male",99,70888,"Caleb","male",100,6757
"3189","83) Cataract Blindness in Armenia: The Results of Nationwide Rapid Assessment of Avoidable Blindness (RAAB).","Aida Giloyan","Varduhi Petrosyan","Ophthalmic epidemiology",2023,"Aida","female",97,9239,"Varduhi","female",100,45
"3190","84) Ocular Involvement and Treatment Pattern in Korean Patients with Marfan Syndrome: A Population-Based Study.","Seongho Kim","Su Jeong Song","Ophthalmic epidemiology",2023,"Seongho","male",100,56,"Su","female",70,4242
"3191","85) Trend of Incidence of Ocular Injury in Service Members of the U.S. Armed Forces in 2016-2019.","Mark E Reynolds","Weidong Gu","Ophthalmic epidemiology",2023,"Mark","male",80,5,"Weidong","male",99,77
"3192","86) Recruiting Populations at Higher Risk for Glaucoma and Other Eye Diseases Experiencing Eye Health Disparities.","Saloni Sapru","Paula Anne Newman-Casey","Ophthalmic epidemiology",2023,"Saloni","female",97,755,"Paula","female",98,51503
"3193","87) Baseline Prevalence of Trachoma in Refugee Settlements in Uganda: Results of 11 Population-based Surveys.","Gilbert Baayenda","Jeremiah Ngondi","Ophthalmic epidemiology",2023,"Gilbert","male",98,10398,"Jeremiah","male",99,4279
"3194","88) Prevalence and Risk Factors of Fundus Pathology in Patients with Type 2 Diabetes in a Northeastern Chinese Cohort.","Wei Lin","Yuanbo Liang","Ophthalmic epidemiology",2023,"Wei","male",73,4003,"Yuanbo","male",89,19
"3195","89) Baseline Prevalence of Trachoma in 13 Local Government Areas of Borno State, Nigeria.","Mohammed Dantani Adamu","Caleb D Mpyet","Ophthalmic epidemiology",2023,"Mohammed","male",99,70888,"Caleb","male",100,6757
"3196","90) Visual Acuity Screening in North Indian Schools: Testing Accuracy and Cost of Alternate Screening Models.","Shalinder Sabherwal","Ken L Bassett","Ophthalmic epidemiology",2023,"Shalinder","male",88,17,"Ken","male",98,28348
"3197","91) Prevalence of Trachoma in 72 Districts of Afghanistan in 2018-2019: Results of 35 Population-based Prevalence Surveys.","Ahmad Shah Salam","Najeebullah Alizoi","Ophthalmic epidemiology",2023,"Ahmad","male",98,61535,"Najeebullah","male",100,62
"3198","92) Tropical Data: Approach and Methodology as Applied to Trachoma Prevalence Surveys.","Emma M Harding-Esch","Anthony W Solomon","Ophthalmic epidemiology",2023,"Emma","female",91,44680,"Anthony","male",99,85303
"3199","93) Evolution of Disparities in Outpatient Ophthalmic Care at a Tertiary Care Center in California at the Beginning of and One Year into the COVID-19 Public Health Emergency.","Andrew A Shen","Heather E Moss","Ophthalmic epidemiology",2023,"Andrew","male",99,82448,"Heather","female",99,26287
"3200","94) Disparities in Eye Care Utilization by Self-Reported Vision Difficulty and Diabetes Status in the United States.","Jessica Brinson","Adrienne W Scott","Ophthalmic epidemiology",2023,"Jessica","female",98,115595,"Adrienne","female",99,3249
"3201","95) Facilitators and Barriers to Using Selective Laser Trabeculoplasty (SLT) as First-Line Treatment for Glaucoma: Physician and Patient Views Gathered during an Exploratory Descriptive Qualitative Study.","Yize Chen","Nathan Congdon","Ophthalmic epidemiology",2023,"Yize","male",60,5,"Nathan","male",99,29365
