"","Title","First Author","Last Author","Journal","Year","First Author First Name","First Author Gender","First Author Accuracy","First Author Samples","Last Author First Name","Last Author Gender","Last Author Accuracy","Last Author Samples"
"6891","173) Brolucizumab for pre-treated patients with choroidal neovascularization and signs of tachyphylaxis to aflibercept and bevacizumab.","Agnes Boltz","Veronika Pia Vécsei-Marlovits","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Agnes","female",98,12224,"Veronika","female",99,31200
"6892","175) Clinical features and long-term treatment outcomes in choroidal tuberculoma.","Dong Hyun Lee","Min Kim","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Dong","male",87,2212,"Min","male",65,4933
"6893","176) A comparison of long-term results after Baerveldt 250 implantation in advanced uveitic vs. other forms of glaucoma.","Ioana Maria Cazana","Jan Lübke","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Ioana","female",97,3911,"Jan","male",93,104026
"6894","177) Font effects on reading parameters: comparing Radner Reading Charts printed in Helvetica and Times Roman.","Wolfgang Radner","Armin Ettl","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Wolfgang","male",99,10782,"Armin","male",98,5364
"6895","178) Comparison of peripheral refraction and higher-order aberrations between orthokeratology and multifocal soft contact lens designed with highly addition.","Yingying Huang","Jinhua Bao","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Yingying","female",98,260,"Jinhua","female",83,98
"6896","180) Hemidivisional vector planning to reduce and regularize irregular astigmatism by laser treatment.","Noel Alpins","George Stamatelatos","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Noel","male",91,10807,"George","male",99,63411
"6897","181) Full-field sensitivity threshold and the relation to the oxygen metabolic retinal function in retinitis pigmentosa.","Olga Zabek","Maria Della Volpe Waizel","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Olga","female",98,42388,"Maria","female",97,245074
"6898","184) How lesions at different locations along the visual pathway influence pupillary reactions to chromatic stimuli.","Carina Kelbsch","Felix Tonagel","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Carina","female",99,17553,"Felix","male",98,24864
"6899","186) Effects of delay in anti-vascular endothelial growth factor intravitreal injections for neovascular age-related macular degeneration.","Joel Hanhart","David Zadok","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Joel","male",99,40697,"David","male",99,381770
"6900","189) Evaluation of IOL power calculation with the Kane formula for pediatric cataract surgery.","Olga Reitblat","Ruti Sella","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Olga","female",98,42388,"Ruti","female",78,114
"6901","191) Repeatability of a new swept-source optical coherence tomographer and agreement with other three optical biometers.","Shi-Ming Cheng","A-Yong Yu","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Shi-Ming","male",100,3,"A-Yong","male",87,2262
"6902","192) Is canaloplasty with mitomycin c a safe procedure in myopic glaucoma?","Vivienne Dooling","Thomas Stefan Dietlein","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Vivienne","female",99,1046,"Thomas","male",99,129177
"6903","193) Factors associated with diabetic macular edema in patients with proliferative diabetic retinopathy.","John R O'Fee","Andrew A Moshfeghi","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"John","male",99,219085,"Andrew","male",99,82448
"6904","194) Evaluation of the association between macular damage and disability glare in patients with advanced glaucoma.","Yun Hsia","Chien-Chia Su","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Yun","male",51,1517,"Chien-Chia","male",66,1569
"6905","196) Sub-Tenon's capsule triamcinolone acetonide injection to prevent brolucizumab-associated intraocular inflammation.","Taiichi Hikichi","Taiichi Hikichi","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Taiichi","male",100,6,"Taiichi","male",100,6
"6906","197) Contribution of objectively measured grating acuity by sweep visually evoked potentials to the diagnosis of unexplained visual loss.","Tarciana de Souza Soares","Solange Rios Salomão","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Tarciana","female",99,72,"Solange","female",98,8740
"6907","199) Corneal stromal dehydration and optimal stromal exposure time during corneal refractive surgery measured using a three-dimensional optical profiler.","Yanan Wu","Xingchen Yu","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Yanan","female",73,110,"Xingchen","male",67,21
"6908","201) Comparison of OCT imaging in children with foveal hypoplasia born full term versus preterm.","Jing Jin","Jingyun Wang","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Jing","female",75,2534,"Jingyun","female",63,16
"6909","203) Short-term changes in Bruch's membrane opening-based morphometrics during the first week after trabeculectomy.","Caroline Gietzelt","Philip Enders","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Caroline","female",98,47275,"Philip","male",99,21773
"6910","205) Cardiac autonomic neuropathy predicts diabetic retinopathy progression in Asian population with type 2 diabetes mellitus.","Chu-Yu Yen","I-Mo Fang","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Chu-Yu","male",62,4683,"I-Mo","male",78,7467
"6911","207) Visual field progression in Malay patients with primary glaucoma: survival analysis and prognostic factors.","Wan Masri Wan-Ezatul-Arisha","Ahmad Tajudin Liza-Sharmini","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Wan","male",65,3300,"Ahmad","male",98,61535
"6912","213) Scleral fixation of subluxated or dislocated multifocal and multifocal toric intraocular lenses.","Seo Yeon Park","Hyo Myung Kim","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Seo","male",82,1009,"Hyo","male",59,194
"6913","214) Outcomes of a combination of augmented MicroPulse and limited Continuous Wave Cyclophotocoagulation in patients with refractory glaucoma.","Sanchay Gupta","David A Solá-Del Valle","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Sanchay","male",98,56,"David","male",99,381770
"6914","215) Association of lens density quantified by IOLMaster 700 with lenticular myopia in nuclear cataract.","Lijun Wang","Peirong Lu","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Lijun","female",51,122,"Peirong","female",71,7
"6915","216) Comparison of visual outcomes after two types of mix-and-match implanted trifocal extended-depth-of-focus and trifocal intraocular lenses.","Jung Wan Kim","Hyo Myung Kim","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Jung","male",71,1477,"Hyo","male",59,194
"6916","217) Laser and anti-vascular endothelial growth factor treatment for drusenoid pigment epithelial detachment in age-related macular degeneration: 24-month outcomes.","Hyeong Min Kim","Kyu Hyung Park","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Hyeong","male",98,45,"Kyu","male",77,288
"6917","219) Investigation of anterior segment structures of the eye in Behçet's disease using in vivo confocal microscopy.","Ozlem Dikmetas","Murat Irkec","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Ozlem","female",97,2388,"Murat","male",94,83578
"6918","220) Pachychoroid spectrum disease and choriocapillary flow analysis in patients with Cushing disease: an optical coherence tomography angiography study.","Nicola Vito Lassandro","Cesare Mariotti","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Nicola","male",81,36692,"Cesare","male",99,3906
"6919","221) Outcomes of deep anterior lamellar keratoplasty and penetrating keratoplasty in keratoconic eyes with and without previous hydrops.","Alexander Händel","Deniz Hos","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Alexander","male",99,56237,"Deniz","male",62,40383
"6920","223) Long-term follow-up for monovision surgery by Implantable Collamer Lens V4c implantation for myopia correction in early presbyopia.","Yuhao Ye","Xingtao Zhou","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Yuhao","male",92,50,"Xingtao","male",100,8
"6921","224) Analysis of ocular injury 1-year outcome in survivors of Beirut Port ammonium nitrate blast.","Ahmad M Mansour","Ferenc Kuhn","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Ahmad","male",98,61535,"Ferenc","male",99,7090
"6922","226) Cytokine profiles of macular neovascularization in the elderly based on a classification from a pachychoroid/drusen perspective.","Satoru Inoda","Hidetoshi Kawashima","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Satoru","male",99,418,"Hidetoshi","male",99,100
"6923","227) Management of patients with dysthyroid optic neuropathy treated with intravenous corticosteroids and/or orbital decompression surgery.","Sandra Rezar-Dreindl","Ursula Schmidt-Erfurth","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Sandra","female",98,133088,"Ursula","female",98,5883
"6924","229) Long-term treatment success and safety of combined phacoemulsification plus excimer laser trabeculostomy: an 8-year follow-up study.","Maik Riesen","Marc Töteberg-Harms","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Maik","male",98,7147,"Marc","male",99,77461
"6925","232) Temporal trends in ocular manifestations of HIV/AIDS patients in the past 18 years in a tertiary hospital in China.","Yu Di","Junjie Ye","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Yu","male",62,3415,"Junjie","male",95,212
"6926","234) Screening of telangiectatic capillaries in chronic macular edema based on multimodal imaging: a study of 101 eyes. LyoMAC1 study.","Mayeul Chaperon","Corinne Dot","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Mayeul","male",98,66,"Corinne","female",98,26655
"6927","235) Incidence, prevalence, and outcome of moderate to severe neurotrophic keratopathy in a German tertiary referral center from 2013 to 2017.","Mathias Roth","Gerd Geerling","Graefe's archive for clinical and experimental ophthalmology = Albrecht von Graefes Archiv fur klinische und experimentelle Ophthalmologie",2022,"Mathias","male",99,14455,"Gerd","male",87,3758
